page,lang,surface,category,href,text,testid,matched_by,file_lines,source_labels,tracking
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/agendar,Agendar asesoría,mobile-nav-agendar,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es,,link-footer-home,testid,client/src/components/layout/Footer.tsx:158,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,external,https://www.facebook.com/share/1Auhteo8Ad/?mibextid=wwXIfr,,link-footer-social-facebook,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,whatsapp,https://wa.me/34614916910?text=Hola%2C%20facturo%20online%20y%20busco%20optimizar%20mi%20estructura%20fiscal%20de%20forma%20legal.%20%C2%BFPodemos%20agendar%20una%20llamada%20para%20explorar%20opciones%3F,,link-footer-social-whatsapp,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es,Estructura fiscal internacional,link-footer-estructura-fiscal-internacional,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/servicios,Servicios,link-footer-servicios,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/servicios/llc-nuevo-mexico,Nuevo México,link-footer-nuevo-méxico,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/servicios/llc-wyoming,Wyoming,link-footer-wyoming,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/servicios/llc-delaware,Delaware,link-footer-delaware,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/servicios/llc-florida,Florida,link-footer-florida,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/servicios/obten-tu-itin,Tramita tu ITIN,link-footer-tramita-tu-itin,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/como-trabajamos,Cómo trabajamos,link-footer-cómo-trabajamos,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/preguntas-frecuentes,Preguntas frecuentes,link-footer-preguntas-frecuentes,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/blog,Guías fiscales,link-footer-guías-fiscales,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/agendar,Habla con nosotros,link-footer-habla-con-nosotros,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/legal/terminos,Términos,link-footer-es/legal/terminos,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/legal/privacidad,Privacidad,link-footer-es/legal/privacidad,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/legal/cookies,Cookies,link-footer-es/legal/cookies,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/legal/reembolsos,Reembolsos,link-footer-es/legal/reembolsos,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/legal/disclaimer,Disclaimer,link-footer-es/legal/disclaimer,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,mailto,mailto:hola@exentax.com,hola@exentax.com,link-footer-email,testid,client/src/components/layout/Footer.tsx:228,,footer_contact
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,whatsapp,https://wa.me/34614916910?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20alguien%20del%20equipo.%20Quiero%20entender%20si%20hay%20margen%20para%20reducir%20lo%20que%20pago%20de%20impuestos.,+34 614 916 910,link-footer-whatsapp-contact,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,external,https://www.trustpilot.com/review/exentax.com,,link-trustpilot-footer,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/legal/privacidad,Política de Privacidad,,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/agendar,Asesoría fiscal · 30 minutos,button-floating-cta,testid,client/src/components/layout/FloatingMobileCTA.tsx:65,,floating_mobile_book
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,whatsapp,https://wa.me/34614916910?text=Hola%2C%20facturo%20online%20y%20busco%20optimizar%20mi%20estructura%20fiscal%20de%20forma%20legal.%20%C2%BFPodemos%20agendar%20una%20llamada%20para%20explorar%20opciones%3F,WhatsApp,button-floating-whatsapp,,,,
/es/blog/cuanto-cuesta-constituir-llc,es,blog_post,internal,/es/legal/cookies,Política de cookies,,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/es/agendar,es,book,anchor,#main-content,Saltar al contenido principal,link-skip-to-main,,,,
/es/agendar,es,book,internal,/es,,link-home,testid,client/src/components/layout/Navbar.tsx:226,,
/es/agendar,es,book,internal,/es,Estructura fiscalEstructura fiscal internacional,nav-estructura-fiscal,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/es/agendar,es,book,internal,/es/como-trabajamos,Cómo trabajamosCómo trabajamos,nav-como-trabajamos,,,,
/es/agendar,es,book,internal,/es/servicios,Ver todos los serviciosDiagnóstico estratégico para elegir la jurisdicción que m,nav-services-our_services,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/es/agendar,es,book,internal,/es/servicios/llc-nuevo-mexico,LLC en Nuevo MéxicoEstructura discreta con anonimato registral y carga administr,nav-services-service_llc_nm,,,,
/es/agendar,es,book,internal,/es/servicios/llc-wyoming,LLC en WyomingEl estándar global en blindaje patrimonial: privacidad reforzada y,nav-services-service_llc_wy,,,,
/es/agendar,es,book,internal,/es/servicios/llc-delaware,"LLC en DelawareLa jurisdicción de referencia para founders y fondos, exigida en ",nav-services-service_llc_de,,,,
/es/agendar,es,book,internal,/es/servicios/llc-florida,LLC en FloridaDomicilio operativo tangible en EE.UU. con acceso bancario directo,nav-services-service_llc_fl,,,,
/es/agendar,es,book,internal,/es/servicios/obten-tu-itin,"Tramita tu ITINTu identidad fiscal en EE.UU. para abrir cuentas, firmar contrato",nav-services-service_itin,,,,
/es/agendar,es,book,internal,/es/sobre-las-llc,Sobre las LLC,nav-sobre-las-llc,,,,
/es/agendar,es,book,internal,/es/preguntas-frecuentes,FAQPreguntas frecuentes,nav-faq,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/es/agendar,es,book,internal,/es/blog,GuíasGuías fiscales,nav-guías,,,,
/es/agendar,es,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20ver%20Exentax%20y%20me%20interesa%20saber%20si%20puedo%20optimizar%20mi%20fiscalidad.%20%C2%BFCu%C3%A1ndo%20podr%C3%ADamos%20hablar%3F,WhatsApp,button-whatsapp-nav,,,,
/es/agendar,es,book,internal,/es/agendar,Agendar asesoría,button-agendar-nav,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/es/agendar,es,book,internal,/es,Estructura fiscal internacional,mobile-nav-estructura-fiscal-internacional,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/es/agendar,es,book,internal,/es/como-trabajamos,Cómo trabajamos,mobile-nav-como-trabajamos,,,,
/es/agendar,es,book,internal,/es/sobre-las-llc,Sobre las LLC,mobile-nav-sobre-las-llc,,,,
/es/agendar,es,book,internal,/es/preguntas-frecuentes,Preguntas frecuentes,mobile-nav-preguntas-frecuentes,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/es/agendar,es,book,internal,/es/blog,Guías fiscales,mobile-nav-guías-fiscales,,,,
/es/agendar,es,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20acabo%20de%20ver%20Exentax%20y%20me%20interesa%20saber%20si%20puedo%20optimizar%20mi%20fiscalidad.%20%C2%BFCu%C3%A1ndo%20podr%C3%ADamos%20hablar%3F,Hablar por WhatsApp,mobile-nav-hablemos,,,,
/es/agendar,es,book,internal,/es/agendar,Agendar asesoría,mobile-nav-agendar,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/es/agendar,es,book,internal,/es,,link-footer-home,testid,client/src/components/layout/Footer.tsx:158,,
/es/agendar,es,book,external,https://www.instagram.com/exentax.global/,,link-footer-social-instagram,,,,
/es/agendar,es,book,external,https://www.tiktok.com/@exentax,,link-footer-social-tiktok,,,,
/es/agendar,es,book,external,https://youtube.com/@exentax?si=ECt7CjRMpI9ZRrPQ,,link-footer-social-youtube,,,,
/es/agendar,es,book,external,https://www.facebook.com/share/1Auhteo8Ad/?mibextid=wwXIfr,,link-footer-social-facebook,,,,
/es/agendar,es,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20facturo%20online%20y%20busco%20optimizar%20mi%20estructura%20fiscal%20de%20forma%20legal.%20%C2%BFPodemos%20agendar%20una%20llamada%20para%20explorar%20opciones%3F,,link-footer-social-whatsapp,,,,
/es/agendar,es,book,internal,/es,Estructura fiscal internacional,link-footer-estructura-fiscal-internacional,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/es/agendar,es,book,internal,/es/servicios,Servicios,link-footer-servicios,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/es/agendar,es,book,internal,/es/servicios/llc-nuevo-mexico,Nuevo México,link-footer-nuevo-méxico,,,,
/es/agendar,es,book,internal,/es/servicios/llc-wyoming,Wyoming,link-footer-wyoming,,,,
/es/agendar,es,book,internal,/es/servicios/llc-delaware,Delaware,link-footer-delaware,,,,
/es/agendar,es,book,internal,/es/servicios/llc-florida,Florida,link-footer-florida,,,,
/es/agendar,es,book,internal,/es/servicios/obten-tu-itin,Tramita tu ITIN,link-footer-tramita-tu-itin,,,,
/es/agendar,es,book,internal,/es/como-trabajamos,Cómo trabajamos,link-footer-cómo-trabajamos,,,,
/es/agendar,es,book,internal,/es/preguntas-frecuentes,Preguntas frecuentes,link-footer-preguntas-frecuentes,url,client/src/components/sections/HomeFAQ.tsx:48 | client/src/pages/services-sections.tsx:419,,
/es/agendar,es,book,internal,/es/blog,Guías fiscales,link-footer-guías-fiscales,,,,
/es/agendar,es,book,internal,/es/agendar,Habla con nosotros,link-footer-habla-con-nosotros,url,client/src/components/layout/FloatingMobileCTA.tsx:65 | client/src/components/layout/Navbar.tsx:388 | client/src/components/layout/Navbar.tsx:527 | client/src/components/layout/NavbarFunnel.tsx:21 | client/src/components/sections/FAQ.tsx:256 | client/src/components/sections/ForWho.tsx:150 | client/src/components/sections/Hero.tsx:113 | client/src/components/sections/HomeFinalCTA.tsx:56 | client/src/components/sections/HowItWorks.tsx:170 | client/src/components/sections/WhyUs.tsx:82 | client/src/pages/about-llc.tsx:52 | client/src/pages/abrir-llc.tsx:834 | client/src/pages/abrir-llc.tsx:990 | client/src/pages/how-we-work.tsx:111 | client/src/pages/how-we-work.tsx:234 | client/src/pages/services-sections.tsx:468 | client/src/pages/services.tsx:58 | client/src/pages/services/ServiceSubpage.tsx:153 | client/src/pages/services/ServiceSubpage.tsx:433 | client/src/pages/start.tsx:148 | client/src/pages/start.tsx:296,,
/es/agendar,es,book,internal,/es/legal/terminos,Términos,link-footer-es/legal/terminos,,,,
/es/agendar,es,book,internal,/es/legal/privacidad,Privacidad,link-footer-es/legal/privacidad,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/es/agendar,es,book,internal,/es/legal/cookies,Cookies,link-footer-es/legal/cookies,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/es/agendar,es,book,internal,/es/legal/reembolsos,Reembolsos,link-footer-es/legal/reembolsos,,,,
/es/agendar,es,book,internal,/es/legal/disclaimer,Disclaimer,link-footer-es/legal/disclaimer,,,,
/es/agendar,es,book,mailto,mailto:hola@exentax.com,hola@exentax.com,link-footer-email,testid,client/src/components/layout/Footer.tsx:228,,footer_contact
/es/agendar,es,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20alguien%20del%20equipo.%20Quiero%20entender%20si%20hay%20margen%20para%20reducir%20lo%20que%20pago%20de%20impuestos.,+34 614 916 910,link-footer-whatsapp-contact,,,,
/es/agendar,es,book,external,https://www.trustpilot.com/review/exentax.com,,link-trustpilot-footer,,,,
/es/agendar,es,book,internal,/es/legal/privacidad,Política de Privacidad,,url,client/src/components/layout/Footer.tsx:79 | client/src/pages/start.tsx:360,,
/es/agendar,es,book,whatsapp,https://wa.me/34614916910?text=Hola%2C%20facturo%20online%20y%20busco%20optimizar%20mi%20estructura%20fiscal%20de%20forma%20legal.%20%C2%BFPodemos%20agendar%20una%20llamada%20para%20explorar%20opciones%3F,WhatsApp,button-floating-whatsapp,,,,
/es/agendar,es,book,internal,/es/legal/cookies,Política de cookies,,url,client/src/components/CookieBanner.tsx:161 | client/src/pages/start.tsx:356,,
/es/blog,es,blog_index,anchor,#main-content,Saltar al contenido principal,link-skip-to-main,,,,
/es/blog,es,blog_index,internal,/es,,link-home,testid,client/src/components/layout/Navbar.tsx:226,,
/es/blog,es,blog_index,internal,/es,Estructura fiscalEstructura fiscal internacional,nav-estructura-fiscal,url,client/src/components/layout/Footer.tsx:158 | client/src/components/layout/Navbar.tsx:226 | client/src/components/layout/NavbarFunnel.tsx:15 | client/src/pages/not-found.tsx:32 | client/src/pages/start.tsx:346,,
/es/blog,es,blog_index,internal,/es/como-trabajamos,Cómo trabajamosCómo trabajamos,nav-como-trabajamos,,,,
/es/blog,es,blog_index,internal,/es/servicios,Ver todos los serviciosDiagnóstico estratégico para elegir la jurisdicción que m,nav-services-our_services,url,client/src/components/sections/Services.tsx:131 | client/src/pages/abrir-llc.tsx:838 | client/src/pages/abrir-llc.tsx:993 | client/src/pages/services/ServiceSubpage.tsx:441,,
/es/blog,es,blog_index,internal,/es/servicios/llc-nuevo-mexico,LLC en Nuevo MéxicoEstructura discreta con anonimato registral y carga administr,nav-services-service_llc_nm,,,,
